Categoria,Titulo,Conteudo,Palavras chave,Url
Rejeições NFE,Rejeição: 537 - Total do Desconto difere do somatório dos itens.,"Rejeição
Rejeição 537: Total do Desconto difere do somatório dos itens

Foi emitida uma NFe com dois itens informados, cada um com desconto de R$ 19,99 e R$ 14,99 respectivamente. No Total do Desconto foi informado o valor de R$35,00. Sendo o valor correto dessa soma R$ 34,98, a NFe/NFCe será rejeitada pelo motivo 537.

Dicas

Verifique e refaça o somatório do Valor do Desconto de cada item e corrigir o Valor do Desconto informado nos Totais da NFe.

Há uma tolerância para mais ou para menos de R$ 0,01 de diferença do valor calculado sem aproximações.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-537
Rejeições NFE,Rejeição: 538 - Total do IPI difere do somatório dos itens.,"Rejeição
Rejeição 538: Total do IPI difere do somatório dos itens

Na prática, o que isso significa?

Foi emitida uma NFe com dois itens informados, cada um com o IPI calculado em R$ 144,67 e foi informado no Total do IPI o valor de R$ 290,00. Sendo o valor correto dessa soma R$ 289,34, a NFe será rejeitada pelo motivo 538.

Dicas

Como resolver

Verifique e refaça o somatório do Valor do IPI de cada item e corrija o Valor do IPI informado nos Totais da NFe.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-538
Rejeições NFE,Rejeição: 539 - Duplicidade de NF-e com diferença na Chave de Acesso [chNFe: 99999999999999999999999999999999999999999999][nRec:999999999999999].,"Rejeição

Quando for emitida uma NFe e na Sefaz existir outra NFe, já autorizada, com o mesmo CNPJ Emitente, Modelo, Série e Número, mas com Data de Emissão, Tipo de Emissão ou Código Numérico ou outras posições da Chave de Acesso diferentes, será retornado a rejeição “Duplicidade de NFe, com diferença na Chave de Acesso”.

EXEMPLOS

1 – Ao realizar o envio de uma NFe com tipo Normal de emissão, foi identificado uma instabilidade na comunicação com a Sefaz e o retorno indicando que a NFe foi recebida ou está em processamento não é devolvido ao contribuinte, apesar de a Sefaz ter recebido a NFe e autorizado-a. Nessa situação, o usuário ativa a contingência e reenvia a NFe que é recebida pela Sefaz com uma Chave de Acesso diferente. Quando a Sefaz restabelece seus serviços e recebe a NFe com a chave de acesso diferente (tpEmis diferente) ela retorna a rejeição 539.

Dicas

Como Resolver

Já tem uma nota emitida com essa numeração na prefeitura.

Sendo assim, precisa emitir a nota novamente com a próxima numeração valida.
 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-539
Rejeições NFE,Rejeição: 540 - CPF do Local de Retirada inválido.,"Rejeição
540 - Rejeição: CPF do Local de Retirada inválido

CAUSA: Ao tentar emitir uma NF-e informando um CPF inválido para o local de retirada, é retornado ao emissor essa rejeição. Esse campo pode ser informado vazio ou então contendo 11 caracteres, caso contrário irá ocasionar a rejeição.

Exemplo:
A pessoa possui o seguinte CPF: 001.123.456-78. Durante a emissão de uma nota pode ocorrer do sistema emissor remover o zero à esquerda, e neste caso a SEFAZ irá rejeitar o lote NF-e. É possível também que o emissor inverta algum número, por exemplo, envie 010.123.456-78 em vez de 001.123.456-78. Nesse caso o lote NF-e enviado também será rejeitado.

Dicas

SOLUÇÃO: Deve-se verificar no cadastro na Receita Federal se o CPF está correto, caso não, altere no cadastro do cliente dentro do UNO. inutilize a nota errada, recarregue o cliente no pedido e refaça o processo novamente para validar.

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-540
Rejeições NFE,Rejeição: 542 - CNPJ do Transportador inválido.,"Detalhes do erro

A rejeição ocorre quando é informado um transportador na NF-e sem ter a informação do CNPJ ou quando o CNPJ estiver informado incorretamente.

Dicas de correção

Para realizar a correção, precisa validar o CNPJ no cadastro da transportadora:

Corrigindo o conteúdo informado no campo CNPJ do grupo Transporta, seguindo os seguintes critérios:

14 dígitos numéricos (0-9), preservando zeros a esquerda;
Não conter separadores, espaços ou caractéres não numéricos;
Dígito verificador do CNPJ válido.

Após corrigir a informação precisa excluir a transportadora do pedido e colocar novamente para realizar o novo faturamento.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-542
Rejeições NFE,Rejeição: 543 - CPF do Transportador inválido.,"Detalhes do erro

Ao realizar a emissão de uma NF-e (mod. 55) ou um NFC-e (mod. 65), usando um CPF de Transportador inválido, o órgão autorizador retorna a rejeição ""543 - CPF do transportador inválido"".

O erro está relacionado ao preenchimento da tag CPF sem considerar os seguintes critérios:

11 dígitos numéricos (0-9), preservando zeros a esquerda;
Não conter separadores, espaços ou caracteres não numéricos;
Dígito verificador do CPF válido;
Dicas de correção

Para realizar a correção, precisa validar no cadastro da transportadora se o campo do CPF esta preenchido corretamente:

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-543
Rejeições NFE,Rejeição: 544 - IE do Transportador inválida.,"Detalhes do erro

Esta rejeição ocorre pois a inscrição estadual do transportador informado na nota, pode estar incorreta.

Essa informação fica no cadastro da transportadora.

Dicas de correção

Para corrigir, precisa alterar o IE no cadastro da transportadora e emitir a nota novamente.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-544
Rejeições NFE,Rejeição: 545 - Falha no schema XML – versão informada na versaoDados do SOAPHeader diverge da versão da mensagem.,"Rejeição

A Rejeição (545):""Falha no schema XML – versão informada na versaoDados do SOAPHeader diverge da versão da mensagem"", indica que ao enviar uma NF-e para SEFAZ, existe um problema no Header do envelope SOAP, que é o valor do campo versaoDados que está diferente do atributo versao da tag nfeProc indicada no Body da mensagem ou vice-versa.

Na prática, o que isso significa?

Ao efetuarmos uma comunicação com a SEFAZ devemos seguir obrigatoriamente o padrão de comunicação exigida, caso contrário, iremos receber uma mensagem de rejeição.

Dicas
Como Resolver

Para resolver a Rejeição 545, deve ser informado no Header do envelope SOAP o mesmo valor para o campo versaoDados (dentro do elemento nfeCabecMSg) que está informado no atributo versao da NF-e informada no Body (corpo da mensagem) da mensagem. A NF-e é informada dentro do elemento nfeDadosMsg.
Entre em contato com o suporte da uno através do extranet.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-545
Rejeições NFE,Rejeição: 546 - Erro na Chave de Acesso – Campo Id – falta a literal NFe.,"Rejeição

A rejeição 546, ""Erro na Chave de Acesso – Campo Id – falta a literal NFe"", ocorre quando a chave de acesso da NF-e (Nota Fiscal Eletrônica) não está formatada corretamente, faltando a literal ""NFe"" no atributo Id da tag <infNFe>. Isso significa que a chave de acesso não começa com a identificação ""NFe"" seguida do número da chave

Dicas

Como corrigir: 

1. Verificar a chave de acesso:

Acesse o XML da NF-e rejeitada e procure pelo atributo Id dentro da tag <infNFe>. Este atributo deve conter a chave de acesso formatada como ""NFe[Chave de Acesso]"", entre em contato com o suporte uno através do extranet.

2. Reemitir a NF-e:

Após a correção, reemita a NF-e com a chave de acesso formatada corretamente. 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-546
Rejeições NFE,Rejeição: 547 - Dígito Verificador da Chave de Acesso da NF-e Referenciada inválido.,"Rejeição

A rejeição 547 ocorre quando o dígito verificador da chave de acesso de uma NF-e referenciada em outra NF-e está incorreto. Este dígito é crucial para validar a autenticidade e integridade da chave de acesso, e quando está errado, a NF-e com a referência é rejeitada

Dicas

Para resolver:

1. Verifique a chave de acesso da NF-e referenciada:

Certifique-se de que a chave de acesso informada está correta, sem espaços ou caracteres especiais, e com os 44 dígitos necessários.

 

2. Consulte a NF-e original:

Se a chave estiver correta e a NF-e original estiver disponível no portal da Sefaz, o problema pode ser na própria NF-e de referência. Se a chave estiver incorreta, é necessário encontrar a chave correta da NF-e original e corrigi-la na NF-e com a referência.

 

3. Entre em contato com o suporte através do extranet.

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-547
Rejeições NFE,Rejeição: 548 - CNPJ da NF referenciada inválido.,"Rejeição

Rejeição

548 - CNPJ da NF Referenciada inválido.

Causa

No processo de emissão de Notas Fiscais Eletrônicas existem casos em que é necessário o uso da NF-e Referenciada. Notas referenciadas, são notas emitidas anteriormente, que serão vinculadas a uma nova nota.

Quando a nota referenciada é uma NF-e (mod. 55), basta referenciar a chave completa do documento. Para notas fiscais modelo 1 ou 1A, é necessário informar seus dados (UF, ano e mês de emissão, CNPJ do emitente, modelo do documento fiscal (1), série e número).

A rejeição “548 – CNPJ da NF Referenciada inválido” pelo órgão autorizador ocorre quando o CNPJ da NF referenciada está nulo (vazio), com zeros, possui erro no cálculo do dígito verificador ou é inexistente.

Dicas

Como Resolver

Corrigindo ou incluindo conteúdo informado na tag CNPJ do grupo NFref, com um CNPJ válido. Certifique-se que a informação está correta através do Portal de Consulta da Receita Federal

Após a validação do CNPJ, corrija dentro do cadastro do cliente, invalide e nota fiscal errada e refaça o processo de faturamento novamente recarregando o cliente no pedido novamente após a alteração. 

Duvidas, entre em contato com o suporte através do EXTRANET.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-548
Rejeições NFE,Rejeição: 549 - CNPJ da NF referenciada de produtor inválido. - OK,"Rejeição

A Rejeição (549):""CNPJ da NF referenciada de produtor inválido"", indica que ao emitir uma NF-e com NF referenciada de produtor rural, o CNPJ informado está inválido e nesse caso a rejeição 549 irá ocorrer.

Isso significa que não foi informado o CNPJ do emitente corretamente. Este erro é comum em softwares que não realizam a validação do CNPJ no cadastro da empresa, consequentemente aceitando um valor inválido.

Dicas

Para resolver a Rejeição 549, deve ser informado um CNPJ que seja válido para a NF referenciada de produtor. Verificar se o CNPJ possui 14 caracteres numéricos, posicionamento errado de alguns números ou do dígito verificador.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-549
Rejeições NFE,Rejeição: 550 - CPF da NF referenciada de produtor inválido.,"Rejeição

550 - CPF da NF referenciada de produtor inválido.

Causa

No processo de emissão de Notas Fiscais Eletrônicas existem casos em que é necessário o uso de NF Referenciadas, que são documentos emitidos anteriormente, de forma a vinculá-las na nova operação.

Para Nota Fiscal de Produtor Rural modelo 4, é necessário informar seus dados de identificação (UF do emitente, ano e mês de emissão, CNPJ do emitente, CPF do emitente, IE do emitente, modelo do documento fiscal, série e número).

O órgão autorizador apresenta a rejeição: “550 – CPF da NF Referenciada de Produtor inválido” quando o CPF da NF referenciada está vazio, com zeros ou é inexistente.

Dicas

Como Resolver

Corrigindo o conteúdo informado do campo CPF no grupo refNFP, com um CPF válido. Certifique-se que a informação está correta através do  Portal de Consulta da Receita Federal.

Após a alteração dentro do cadastro do cliente, é necessário inutilizar a Nf errada, recarregar o cliente dentro do pedido e refazer o processo de faturamento novamente.

Duvida, entre em contato com o suporte através do EXTRANET.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-550
Rejeições NFE,Rejeição: 551 - IE da NF referenciada de produtor inválido. OK,"Rejeição

A Rejeição (551):""IE da NF referenciada de produtor inválido"", indica que ao emitir uma NF-e com NF referenciada de produtor rural, a inscrição estadual informada está inválida e nesse caso a rejeição 551 irá ocorrer.

 

Dicas

Para resolver a Rejeição 551, deve ser informada uma inscrição estadual, campo IE, que seja válida para a NF referenciada de produtor. Verifique o número de caracteres ficando entre 2 a 14, posicionamento dos dígitos (zeros a esquerda omitidos por exemplo) e o dígito verificador.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-551
Rejeições NFE,Rejeição: 552 - Dígito Verificador da Chave de Acesso do CT-e Referenciado inválido.,"Rejeição

Rejeição

552 - Dígito Verificador da Chave de Acesso do CT-e referenciado inválido 

Causa

Ao realizar a emissão de uma NF-e (modelo 55), fazendo referência a um ou mais CT-e (modelo 57), com o dígito verificador da chave de acesso inválido, o órgão autorizador retorna a Rejeição “552 – Dígito Verificador da Chave de Acesso do CT-e referenciado inválido”.

Dicas

Como Resolver

Valide as chaves de acesso do(s) CT-e referenciado(s) junto a SEFAZ. Para consultar uma chave de acesso de CT-e acesse o link: Portal do Conhecimento de Transporte Eletrônico

Entre em contato com o suporte através do EXTRANET.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-552
Rejeições NFE,Rejeição: 554 - Série difere da faixa 0-899.,"Detalhes do erro

Essa rejeição pode aparecer se no cadastros das séries, ela for informada com uma faixa de numeração diferente de 0-899.

Mas ela também também pode aparecer se a IE (Inscrição Estadual) no cadastro do cliente estiver como ISENTO indevidamente.

 

Dicas de correção

Para corrigir, primeiro valide a série que esta sendo faturada o pedido, se estiver OK, valide o cadastro do cliente o campo de inscrição estadual, se também estiver tudo OK, pode entrar em contato com o Suporte para validarmos o erro.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-554
Rejeições NFE,Rejeição: 555 - Tipo autorizador do protocolo diverge do Órgão Autorizador.,"Rejeição

Essa rejeição aparece quando a consulta do protocolo de uma NF-e é feita para um WebService diferente do WebService em que a NF-e foi enviada para autorização.

Dicas de correção

Exemplo: ao realizar a consulta de uma NF-e para o estado de RS, porém sua autorização foi realizada no estado de SP a SEFAZ irá retornar à rejeição 555. A consulta de informações dos documentos eletrônicos só pode ser realizada para o mesmo estado em que foi transmitida a nota.
No caso de contingência ocorre a mesma rejeição, onde a consulta do documento deve ser realizada sempre no mesmo Web Service em que foi realizada a transmissão do mesmo.

Se estiver com essa rejeição mesmo consultando corretamente pelo Web Service, entre em contato com o Suporte.

 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-555
Rejeições NFE,Rejeição: 556 - Justificativa de entrada em contingência não deve ser informada para tipo de emissão normal. OK,"Rejeição

A Rejeição (556):""Justificativa de entrada em contingência não deve ser informada para tipo de emissão normal"", indica que ao emitir uma NF-e em modo normal, foi informado a justificativa de entrada em contingência. 

Dicas

Quando há necessidade de entrada em contingência é necessário preencher o campo “Justificativa Entrada Contingência”, porém ao sair do modo de emissão em contingência esse campo não pode continuar preenchido.

Dentro do sistema UNO, esse campo fica no cadastro de série.

Vendas → Cadastro de Série:

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-556
Rejeições NFE,Rejeição: 557 - A Justificativa de entrada em contingência deve ser informada. OK,"Rejeição

Essa rejeição acontece pois ao efetuar a emissão de uma Nota Fiscal Eletrônica em situação de contingência, caso não seja especificada a justificativa e/ou a data de entrada na contingência o órgão autorizador emitirá a Rejeição “557 – Necessária a informação da justificativa de entrada em contingência”.

 

Dicas

Para corrigir essa questão preenche a a justificativa de entrada em contingência, essa informação precisa ser preenchida na tela: CDW0010 - Cadastro de Séries :

 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-557
Rejeições NFE,Rejeição: 558 - Data de entrada em contingência posterior a data de recebimento. OK,"Rejeição

Essa rejeição indica que ao emitir uma NF-e em contingência, a data informada no campo “Data/Hora Entrada em Contingência” está maior do que a data dos servidores da SEFAZ. 

Dicas

Para resolver a Rejeição 558, deve-se ajustar o campo da data de entrada em contingência. Caso a NF-e em contingência for enviada sem o campo da data preenchida isso também ira causar a rejeição.

No sistema UNO, esse campo fica na tela: CDW0010 - Cadastro de Séries 

Explicando as exceções/observações
Observação 1: Não considerar a Hora no caso da NF-e com versão inferior a versão 3.0.
Observação 2: Aceita uma tolerância de até 5 minutos, devido ao sincronismo de horário do servidor da Empresa e o servidor da SEFAZ.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-558
Rejeições NFE,Rejeição: 559 - UF do Transportador não informada.,"Detalhes do erro

O erro 559 ocorre quando a UF da transportadora não é informada na nota ou quando a nota não possui transportadora informada.

Dicas de correção

Para resolver este problema, basta verificar se a aba de endereço da transportadora está preenchida corretamente. Caso a NF-e não possua nenhuma transportadora, basta adicionar uma transportadora na nota.

Após a correção, reenvie a nota.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-559
Rejeições NFE,Rejeição: 560 - CNPJ base do emitente difere do CNPJ base da primeira NF-e do lote recebido.,"Detalhes do erro

Essa rejeição ocorre quando um lote de NF-e enviado para processamento, contém Notas de diferentes CNPJ/CPF emitente.

A SEFAZ autoriza somente os lotes que contêm arquivos de um único emitente, validado a partir da primeira NF-e do lote. Para corrigir, deve-se enviar, no mesmo lote, somente NF-e de um único emitente.

Dicas de correção

Nesse caso, basta validar as notas, corrigir e retransmitir as mesmas.

Qualquer dúvida, só entrar em contato com o suporte.

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-560
Rejeições NFE,Rejeição: 569 - Data de entrada em contingência muito atrasada. - OK,"Rejeição

A regra de validação da SEFAZ, diz o seguinte:

Data de entrada em contingência deve ser menor ou igual à data de emissão – 30 dias

Esta regra de validação é facultativa, isto é, a aplicação fica a critério da UF

 

Dicas

Para resolver a Rejeição 569, informe uma data de entrada em contingência com prazo máximo de 1 mês, isto é, data de emissão subtraído 30 dias. ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-569
Rejeições NFE,Rejeição: 571 - O tpEmis informado diferente de 3 para contingência SCAN. OK,"Rejeição

A rejeição ""571 - O tpEmis informado diferente de 3 para contingência SCAN” ocorre ao emitir uma NF-e para o ambiente de contingência SCAN com o campo <tpEmis> com valor diferente de 3.

 

Dicas

No sistema, o cadastro do tipo de emissão em contingência é feito no cadastro de série:

Necessário preencher o tipo de emissão corretamente. ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-571
Rejeições NFE,Rejeição: 573 - Duplicidade de Evento. OK,"Rejeição

Essa rejeição ocorre, pois a SEFAZ realiza a seguinte validação: 

Acesso BD de Eventos:
- Verificar duplicidade do evento (tpEvento + chNFe + nSeqEvento)

Dicas

Existem situações onde essa rejeição pode acontecer, segue abaixo:

Ao emitir um evento de cancelamento para determinada NF-e que já foi cancelada.
Ao emitir uma carta de correção (CCe) para determinada NF-e que já possui um evento de carta de correção vinculado e com o mesmo número sequencial ao qual está sendo enviado novamente.
Ao emitir um evento de confirmação do destinatário para determinada NF-e que já possui o mesmo vinculado a ela.

Esta regra de validação é obrigatória em todas as UFs e é valida para NF-e. 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-573
Rejeições NFE,Rejeição: 578 - A data do evento não pode ser maior que a data do processamento. OK,"Rejeição

Essa rejeição acontece pois o emitir um evento para vínculo em uma NF-e, é essencial verificar a data e hora do WebService da UF para a qual o evento está sendo enviado. A diferença entre a data de emissão do evento e a data do processamento não pode ser superior a 5 minutos.

 

Dicas

Para resolver essa rejeição é necessário ajustar a data e o horário no servidor, para isso, acessar seguinte link: https://unoerpwiki.herokuapp.com/pt-br/Data-e-Hora 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-578
Rejeições NFE,Rejeição: 590 - Informado CST para emissor do Simples Nacional (CRT=1). - OK,"Rejeição
Motivo: Não é carregado a alíquota no pedido e enviado para validação SEFAZ.
Solução: No UNO ERP, acesse os parâmetros iniciais via caminho “Cadastro Inicial → Cadastros Iniciais → Parâmetros Iniciais → Módulo ”Vendas"", parâmetro “Indica se empresa é optante do Simples Nacional ”. Neste parâmetro, será necessário colocar como “sim"".

Este erro também pode ocorrer de forma ao contraria, a empresa pode não ser simples nacional e no parâmetros estar como sim, oque gera o mesmo erro.

Dicas
Exemplo de retorno erro no histórico de emissão: “Rejeição: Informado CST para emissor do Simples Nacional (CRT=1 ou 4) [nItem:1]”;
Para realizar o teste se deu certo, necessário cancelar o faturamento atual e realizar o novo faturamento do pedido, recarregando os dados dentro do pedido novamente.

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-590
Rejeições NFE,Rejeição: 594 - O número de sequencia do evento informado é maior que o permitido. OK,"Rejeição

Essa rejeição indica que ao emitir uma carta de correção eletrônica (CCe) para determinada NF-e, o número máximo de correções foi excedido (20 correções). 

Dicas

Para resolver a Rejeição 594, é necessário verificar o valor do campo nSeqEvento no XML da Carta de Correção. Essa rejeição ocorre quando esse valor é superior a 20, o que indica que a nota fiscal já possui o número máximo permitido de eventos registrados. A SEFAZ estabelece um limite de até 20 eventos, incluindo Cartas de Correção e Cancelamentos, por NF-e. Portanto, se esse limite for ultrapassado, novos eventos não serão aceitos.


Exemplo da estrutura no XML:","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-594
Rejeições NFE,Rejeição: 595 - Obrigatória a informação da justificativa do evento. OK,"Rejeição

Essa rejeição acontece  quando é utilizada a manifestação “Operação não realizada” e não informa uma justificativa.

 

Dicas

Para resolver essa questão é necessário informar uma justificativa quando for manifestar operação não realizada.

Dentro do UNO, essa opção fica na tela: EQW0106 - Painel de importação NF-e :

 

 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-595
Rejeições NFE,Rejeição: 596 - Evento apresentado fora do prazo: [prazo vigente] - OK,"Rejeição

Essa rejeição acontece quando o destinatário realiza uma manifestação na nota fora do prazo limite definido pela SEFAZ. 

Dicas

O destinatário precisa se manifestar dentro de um prazo limite, que começa a contar a partir da data de autorização da nota fiscal (NF-e). Então, sempre que o destinatário tentar enviar um evento de manifestação fora desse prazo, o sistema vai rejeitar. O tempo máximo permitido varia de acordo com o tipo de evento, e esses prazos estão definidos em uma tabela:

Após passarem 10 dias a partir da data de autorização do documento, e caso você ainda não tenha tomado conhecimento da operação, não será mais possível enviar esse evento. Nesse caso, será preciso fazer a manifestação final do documento, escolhendo uma das opções: Confirmar a Operação, Desconhecer a Operação ou informar que a Operação Não Foi Realizada.


Após passarem 180 dias não é mais possível fazer a manifestação final do documento.

Link útil: https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx%3Fconteudo%3DG2gXyQBCCZQ%3D","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-596
Rejeições NFE,Rejeição: 597 - CFOP de Importação e não informado dados de IPI. OK,"Rejeição

Essa rejeição ocorre quando é emitida uma NF-e com CFOP iniciado por 3, indicando uma operação de entrada do exterior, sem o preenchimento do grupo do Imposto sobre Produtos Industrializados (IPI).

 

Dicas

É necessário validar se todas as informações relacionadas ao IPI foram corretamente preenchidas, tanto na NOP quanto na Classificação Fiscal.

 

Na NOP:

Se a operação utiliza uma CST de IPI tributável, é necessário marcar a opção de tributação de IPI.

Se estiver sendo utilizada uma CST diferenciada de IPI, é necessário preencher também o código de enquadramento.

 

Na Classificação Fiscal:

Verifique se o código de enquadramento do IPI está corretamente informado.

Após realizar as validações e as correções inutilizar a nota e recarregar a NOP no pedido para que as informações sejam atualizadas.

 

 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-597
